timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency
1676659178567,1224,/us/do-not-sell-my-info.aspx,200,OK,Thread Group 1-1,text,true,50255,292,17,17,https://uat.astrology.com/us/do-not-sell-my-info.aspx,155
1676659178459,1437,/us/horoscope/index-chinese.aspx,200,OK,Thread Group 1-6,text,true,73222,300,18,18,https://uat.astrology.com/us/horoscope/index-chinese.aspx,159
1676659179266,828,/us/aboutus.aspx,200,OK,Thread Group 1-7,text,true,45888,268,18,18,https://uat.astrology.com/us/aboutus.aspx,162
1676659178903,1206,/us/advertising-inquiry.aspx,200,OK,Thread Group 1-4,text,true,53707,292,18,18,https://uat.astrology.com/us/advertising-inquiry.aspx,161
1676659179319,963,/tarot/love-potential.html,200,OK,Thread Group 1-8,text,true,61895,288,18,18,https://uat.astrology.com/tarot/love-potential.html,158
1676659179628,981,/tarot/card-meanings,200,OK,Thread Group 1-13,text,true,74326,276,19,19,https://uat.astrology.com/tarot/card-meanings,162
1676659179791,871,/retrograde,200,OK,Thread Group 1-1,text,true,78866,258,19,19,https://uat.astrology.com/retrograde,155
1676659179303,1433,/tarot/yes-no.html,200,OK,Thread Group 1-12,text,true,61148,272,19,19,https://uat.astrology.com/tarot/yes-no.html,157
1676659179490,1247,/tarot/daily-flirt.html,200,OK,Thread Group 1-10,text,true,61851,282,19,19,https://uat.astrology.com/tarot/daily-flirt.html,158
1676659179350,1387,/tarot/how-to-tarot,200,OK,Thread Group 1-14,text,true,72710,274,19,19,https://uat.astrology.com/tarot/how-to-tarot,156
1676659178882,1859,/us/astrology-calendar-2022.aspx,200,OK,Thread Group 1-16,text,true,70958,300,19,19,https://uat.astrology.com/us/astrology-calendar-2022.aspx,157
1676659179425,1317,/tarot/daily-love.html,200,OK,Thread Group 1-9,text,true,61764,280,19,19,https://uat.astrology.com/tarot/daily-love.html,158
1676659179385,1357,/tarot/daily.html,200,OK,Thread Group 1-17,text,true,65325,270,19,19,https://uat.astrology.com/tarot/daily.html,162
1676659179269,1516,/tos.html,200,OK,Thread Group 1-15,text,true,100194,254,19,19,https://uat.astrology.com/tos.html,157
1676659179751,1071,/tarot.html,200,OK,Thread Group 1-2,text,true,63334,258,19,19,https://uat.astrology.com/tarot.html,161
1676659179538,1298,/tarot/daily-career.html,200,OK,Thread Group 1-11,text,true,61273,284,19,19,https://uat.astrology.com/tarot/daily-career.html,161
1676659179658,1181,/tarot/breakup.html,200,OK,Thread Group 1-5,text,true,62107,274,19,19,https://uat.astrology.com/tarot/breakup.html,157
1676659179778,1110,/syndicate,200,OK,Thread Group 1-3,text,true,59612,256,20,20,https://uat.astrology.com/syndicate,160
1676659180109,886,/privacy.html,200,OK,Thread Group 1-4,text,true,84345,262,20,20,https://uat.astrology.com/privacy.html,162
1676659179897,1217,/psychic-readings/tarot.html,200,OK,Thread Group 1-6,text,true,66801,292,20,20,https://uat.astrology.com/psychic-readings/tarot.html,160
1676659179882,1324,/psychic-readings?utm_medium=site&utm_campaign=navigation,200,OK,Thread Group 1-18,text,true,68687,350,20,20,https://uat.astrology.com/psychic-readings?utm_medium=site&utm_campaign=navigation,166
1676659180741,527,/img/logo-white.svg,200,OK,Thread Group 1-16,text,true,4419,274,20,20,https://uat.astrology.com/img/logo-white.svg,165
1676659180094,1194,/psychic-readings,200,OK,Thread Group 1-7,text,true,68647,270,20,20,https://uat.astrology.com/psychic-readings,155
1676659180609,862,/numerology,200,OK,Thread Group 1-13,text,true,68641,258,21,21,https://uat.astrology.com/numerology,156
1676659180386,1117,/on-the-cusp,200,OK,Thread Group 1-19,text,true,106478,260,21,21,https://uat.astrology.com/on-the-cusp,155
1676659180742,806,/houses,200,OK,Thread Group 1-9,text,true,68407,250,21,21,https://uat.astrology.com/houses,163
1676659180736,870,/learn,200,OK,Thread Group 1-10,text,true,67306,248,21,21,https://uat.astrology.com/learn,160
1676659180737,929,/js/jquery.lazyload.extended.js?v=1600123116,200,OK,Thread Group 1-14,text,true,8224,324,21,21,https://uat.astrology.com/js/jquery.lazyload.extended.js?v=1600123116,177
1676659180785,951,/horoscope/weekly-work/taurus.html,200,OK,Thread Group 1-15,text,true,63969,304,21,21,https://uat.astrology.com/horoscope/weekly-work/taurus.html,160
1676659180282,1509,/planets,200,OK,Thread Group 1-8,text,true,67362,252,21,21,https://uat.astrology.com/planets,159
1676659180839,996,/horoscope/weekly-work/pisces.html,200,OK,Thread Group 1-5,text,true,63887,304,21,21,https://uat.astrology.com/horoscope/weekly-work/pisces.html,156
1676659180735,1151,/modalities,200,OK,Thread Group 1-12,text,true,64612,258,22,22,https://uat.astrology.com/modalities,161
1676659180662,1232,/newsletters.html?utm_source=site&utm_medium=email-widget,200,OK,Thread Group 1-1,text,true,53056,350,22,22,https://uat.astrology.com/newsletters.html?utm_source=site&utm_medium=email-widget,159
1676659180835,1080,/horoscope/weekly-work/sagittarius.html,200,OK,Thread Group 1-11,text,true,64086,314,22,22,https://uat.astrology.com/horoscope/weekly-work/sagittarius.html,160
1676659180887,1051,/horoscope/weekly-work/next-week/taurus.html,200,OK,Thread Group 1-3,text,true,63992,324,22,22,https://uat.astrology.com/horoscope/weekly-work/next-week/taurus.html,160
1676659180821,1170,/horoscope/weekly-work/scorpio.html,200,OK,Thread Group 1-2,text,true,63949,306,22,22,https://uat.astrology.com/horoscope/weekly-work/scorpio.html,154
1676659180742,1356,/horoscope/weekly-work/virgo.html,200,OK,Thread Group 1-17,text,true,63925,302,22,22,https://uat.astrology.com/horoscope/weekly-work/virgo.html,187
1676659180881,1234,/horoscope/weekly-work/next-week/virgo.html,200,OK,Thread Group 1-20,text,true,63954,322,22,22,https://uat.astrology.com/horoscope/weekly-work/next-week/virgo.html,156
1676659180995,1126,/horoscope/weekly-work/next-week/scorpio.html,200,OK,Thread Group 1-4,text,true,63869,326,22,22,https://uat.astrology.com/horoscope/weekly-work/next-week/scorpio.html,156
1676659181268,1010,/horoscope/weekly-work/next-week/leo.html,200,OK,Thread Group 1-16,text,true,63840,318,22,22,https://uat.astrology.com/horoscope/weekly-work/next-week/leo.html,159
1676659181113,1215,/horoscope/weekly-work/next-week/sagittarius.html,200,OK,Thread Group 1-6,text,true,64016,334,22,22,https://uat.astrology.com/horoscope/weekly-work/next-week/sagittarius.html,160
1676659181288,1082,/horoscope/weekly-work/next-week/gemini.html,200,OK,Thread Group 1-7,text,true,63881,324,22,22,https://uat.astrology.com/horoscope/weekly-work/next-week/gemini.html,155
1676659181205,1176,/horoscope/weekly-work/next-week/libra.html,200,OK,Thread Group 1-18,text,true,63666,322,22,22,https://uat.astrology.com/horoscope/weekly-work/next-week/libra.html,161
1676659181383,1033,/horoscope/weekly-work/next-week/cancer.html,200,OK,Thread Group 1-21,text,true,63969,324,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/cancer.html,153
1676659181548,948,/horoscope/weekly-work/libra.html,200,OK,Thread Group 1-9,text,true,63922,302,23,23,https://uat.astrology.com/horoscope/weekly-work/libra.html,152
1676659181471,1053,/horoscope/weekly-work/next-week/aries.html,200,OK,Thread Group 1-13,text,true,63956,322,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/aries.html,157
1676659181504,1098,/horoscope/weekly-work/next-week/aquarius.html,200,OK,Thread Group 1-19,text,true,64007,328,23,23,https://uat.astrology.com/horoscope/weekly-work/next-week/aquarius.html,157
1676659181606,1089,/horoscope/weekly-work/leo.html,200,OK,Thread Group 1-10,text,true,63896,298,23,23,https://uat.astrology.com/horoscope/weekly-work/leo.html,156
1676659181666,1079,/horoscope/weekly-work/last-week/virgo.html,200,OK,Thread Group 1-14,text,true,63900,322,23,23,https://uat.astrology.com/horoscope/weekly-work/last-week/virgo.html,156
1676659181736,1104,/horoscope/weekly-work/last-week/taurus.html,200,OK,Thread Group 1-15,text,true,64039,324,23,23,https://uat.astrology.com/horoscope/weekly-work/last-week/taurus.html,159
1676659181883,966,/horoscope/weekly-work/last-week/libra.html,200,OK,Thread Group 1-22,text,true,63939,322,23,23,https://uat.astrology.com/horoscope/weekly-work/last-week/libra.html,156
1676659181938,1029,/horoscope/weekly-work/last-week/aries.html,200,OK,Thread Group 1-3,text,true,63997,322,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/aries.html,159
1676659181886,1098,/horoscope/weekly-work/last-week/leo.html,200,OK,Thread Group 1-12,text,true,63916,318,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/leo.html,157
1676659181991,1009,/horoscope/weekly-work/last-week/aquarius.html,200,OK,Thread Group 1-2,text,true,63916,328,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/aquarius.html,153
1676659181915,1124,/horoscope/weekly-work/last-week/cancer.html,200,OK,Thread Group 1-11,text,true,63949,324,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/cancer.html,159
1676659182098,1027,/horoscope/weekly-work/gemini.html,200,OK,Thread Group 1-17,text,true,64039,304,24,24,https://uat.astrology.com/horoscope/weekly-work/gemini.html,154
1676659181894,1232,/horoscope/weekly-work/last-week/gemini.html,200,OK,Thread Group 1-1,text,true,63989,324,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/gemini.html,154
1676659181835,1349,/horoscope/weekly-work/last-week/sagittarius.html,200,OK,Thread Group 1-5,text,true,64177,334,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/sagittarius.html,153
1676659182115,1147,/horoscope/weekly-work/capricorn.html,200,OK,Thread Group 1-20,text,true,63903,310,24,24,https://uat.astrology.com/horoscope/weekly-work/capricorn.html,158
1676659182121,1162,/horoscope/weekly-work/cancer.html,200,OK,Thread Group 1-4,text,true,63874,304,24,24,https://uat.astrology.com/horoscope/weekly-work/cancer.html,152
1676659181791,1495,/horoscope/weekly-work/last-week/scorpio.html,200,OK,Thread Group 1-8,text,true,63999,326,24,24,https://uat.astrology.com/horoscope/weekly-work/last-week/scorpio.html,152
1676659182278,1122,/horoscope/weekly-work/aries.html,200,OK,Thread Group 1-16,text,true,63988,302,25,25,https://uat.astrology.com/horoscope/weekly-work/aries.html,178
1676659182417,987,/horoscope/weekly-overview/sagittarius.html,200,OK,Thread Group 1-21,text,true,69685,322,25,25,https://uat.astrology.com/horoscope/weekly-overview/sagittarius.html,155
1676659182328,1177,/horoscope/weekly-work/aquarius.html,200,OK,Thread Group 1-6,text,true,63874,308,25,25,https://uat.astrology.com/horoscope/weekly-work/aquarius.html,167
1676659182381,1153,/horoscope/weekly-overview/taurus.html,200,OK,Thread Group 1-18,text,true,69513,312,25,25,https://uat.astrology.com/horoscope/weekly-overview/taurus.html,165
1676659182370,1248,/horoscope/weekly-overview/virgo.html,200,OK,Thread Group 1-7,text,true,69512,310,25,25,https://uat.astrology.com/horoscope/weekly-overview/virgo.html,157
1676659182496,1124,/horoscope/weekly-overview/pisces.html,200,OK,Thread Group 1-9,text,true,69336,312,25,25,https://uat.astrology.com/horoscope/weekly-overview/pisces.html,157
