timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683218052753,1585,/celebrities/,404,Not Found,Horoscopes Sitemap - Thread Group 1-3,text,false,Test failed: code expected not to contain /404/,1578,131,12,12,https://new.horoscope.com/celebrities/,1585,0,822
1683218053200,1173,/celebrities/aries/,404,Not Found,Horoscopes Sitemap - Thread Group 1-4,text,false,Test failed: code expected not to contain /404/,1578,137,12,12,https://new.horoscope.com/celebrities/aries/,1173,0,822
1683218052994,1573,/celebrities/aquarius/,404,Not Found,Horoscopes Sitemap - Thread Group 1-10,text,false,Test failed: code expected not to contain /404/,1578,140,13,13,https://new.horoscope.com/celebrities/aquarius/,1573,0,818
1683218053450,1229,/celebrities/cancer/,404,Not Found,Horoscopes Sitemap - Thread Group 1-11,text,false,Test failed: code expected not to contain /404/,1578,138,13,13,https://new.horoscope.com/celebrities/cancer/,1229,0,864
1683218053661,1219,/celebrities/capricorn/,404,Not Found,Horoscopes Sitemap - Thread Group 1-5,text,false,Test failed: code expected not to contain /404/,1578,141,13,13,https://new.horoscope.com/celebrities/capricorn/,1219,0,860
1683218054023,1232,/celebrities/gemini/,404,Not Found,Horoscopes Sitemap - Thread Group 1-12,text,false,Test failed: code expected not to contain /404/,1578,138,14,14,https://new.horoscope.com/celebrities/gemini/,1232,0,854
1683218054078,1263,/celebrities/leo/,404,Not Found,Horoscopes Sitemap - Thread Group 1-1,text,false,Test failed: code expected not to contain /404/,1578,135,14,14,https://new.horoscope.com/celebrities/leo/,1263,0,922
1683218051525,3939,/article/virgo-birthstone-color-meaning/,200,OK,Horoscopes Sitemap - Thread Group 1-7,text,false,"The operation lasted too long: It took 3,939 milliseconds, but should not have lasted longer than 3,000 milliseconds.",207450,158,14,14,https://new.horoscope.com/article/virgo-birthstone-color-meaning/,1728,0,826
1683218051950,3514,/articles,200,OK,Horoscopes Sitemap - Thread Group 1-8,text,false,"The operation lasted too long: It took 3,514 milliseconds, but should not have lasted longer than 3,000 milliseconds.",212450,127,14,14,https://new.horoscope.com/articles,1255,0,831
1683218054339,1222,/celebrities/pisces/,404,Not Found,Horoscopes Sitemap - Thread Group 1-3,text,false,Test failed: code expected not to contain /404/,1578,138,15,15,https://new.horoscope.com/celebrities/pisces/,1222,0,866
1683218054375,1284,/celebrities/sagittarius/,404,Not Found,Horoscopes Sitemap - Thread Group 1-4,text,false,Test failed: code expected not to contain /404/,1578,143,15,15,https://new.horoscope.com/celebrities/sagittarius/,1284,0,910
1683218052450,3272,/birthday-horoscope.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-9,text,false,"The operation lasted too long: It took 3,272 milliseconds, but should not have lasted longer than 3,000 milliseconds.",210999,142,15,15,https://new.horoscope.com/birthday-horoscope.aspx,1205,0,820
1683218054568,1239,/celebrities/taurus/,404,Not Found,Horoscopes Sitemap - Thread Group 1-10,text,false,Test failed: code expected not to contain /404/,1578,138,15,15,https://new.horoscope.com/celebrities/taurus/,1239,0,901
1683218054182,1670,/celebrities/libra/,404,Not Found,Horoscopes Sitemap - Thread Group 1-6,text,false,Test failed: code expected not to contain /404/,1578,137,15,15,https://new.horoscope.com/celebrities/libra/,1670,0,911
1683218054680,1289,/celebrities/virgo/,404,Not Found,Horoscopes Sitemap - Thread Group 1-11,text,false,Test failed: code expected not to contain /404/,1578,137,16,16,https://new.horoscope.com/celebrities/virgo/,1289,0,920
1683218054450,1729,/celebrities/scorpio/,404,Not Found,Horoscopes Sitemap - Thread Group 1-13,text,false,Test failed: code expected not to contain /404/,1578,139,16,16,https://new.horoscope.com/celebrities/scorpio/,1729,0,885
1683218055403,1223,/horoscope-dates/,404,Not Found,Horoscopes Sitemap - Thread Group 1-2,text,false,Test failed: code expected not to contain /404/,1578,135,17,17,https://new.horoscope.com/horoscope-dates/,1221,0,861
1683218056857,1196,/mercury-retrograde/,404,Not Found,Horoscopes Sitemap - Thread Group 1-14,text,false,Test failed: code expected not to contain /404/,1578,138,20,20,https://new.horoscope.com/mercury-retrograde/,1196,0,841
1683218057193,1216,/saturn-return/,404,Not Found,Horoscopes Sitemap - Thread Group 1-5,text,false,Test failed: code expected not to contain /404/,1578,133,20,20,https://new.horoscope.com/saturn-return/,1216,0,873
1683218055342,3100,/fr/index.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-1,text,false,"The operation lasted too long: It took 3,100 milliseconds, but should not have lasted longer than 3,000 milliseconds.",192640,132,20,20,https://new.horoscope.com/fr/index.aspx,1211,0,849
1683218056657,3602,/love/compatibility,200,OK,Horoscopes Sitemap - Thread Group 1-7,text,false,"The operation lasted too long: It took 3,602 milliseconds, but should not have lasted longer than 3,000 milliseconds.",211069,137,20,20,https://new.horoscope.com/love/compatibility,1384,0,883
