elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Connect
418,/us/tarot/tarot-today-tomorrow.aspx,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,156921,153,7,7,https://www.horoscope.com/us/tarot/tarot-today-tomorrow.aspx,360,146
315,/us/tarot/index-tarot-reading-love.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,155198,157,7,7,https://www.horoscope.com/us/tarot/index-tarot-reading-love.aspx,256,157
313,/zodiac-signs/virgo,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,161211,137,7,7,https://www.horoscope.com/zodiac-signs/virgo,251,157
296,/us/games/divination/game-love-cookie.aspx,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,155353,160,7,7,https://www.horoscope.com/us/games/divination/game-love-cookie.aspx,238,149
474,/us/about-us.aspx,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,148774,135,7,7,https://www.horoscope.com/us/about-us.aspx,388,168
434,/celebrities/aries/,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,51343,137,7,7,https://www.horoscope.com/celebrities/aries/,406,152
295,/us/tarot/index-tarot-reading-unique.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,155268,159,7,7,https://www.horoscope.com/us/tarot/index-tarot-reading-unique.aspx,236,151
201,/wp-content/themes/horoscope/assets/images/signs/virgo.svg,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,3224,176,7,7,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/virgo.svg,201,157
539,/zodiac-signs/pisces,200,OK,Celebrities Index Page - Thread Group 1-7,text,true,161543,138,8,8,https://www.horoscope.com/zodiac-signs/pisces,442,160
470,/us/tarot/index-tarot-reading.aspx,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,167565,152,8,8,https://www.horoscope.com/us/tarot/index-tarot-reading.aspx,380,159
315,/us/games/divination/game-crystal-ball.aspx,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,155441,161,8,8,https://www.horoscope.com/us/games/divination/game-crystal-ball.aspx,255,161
444,/celebrities/taurus/,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,51683,138,8,8,https://www.horoscope.com/celebrities/taurus/,416,149
309,/psychics/psychics.html,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,139045,141,8,8,https://www.horoscope.com/psychics/psychics.html,252,158
